Notes,State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,New Jersey,34,2014,2014,Other opioids,T40.2,245,8938175,2.7
,New Jersey,34,2014,2014,Methadone,T40.3,50,8938175,0.6
,New Jersey,34,2014,2014,Other synthetic narcotics,T40.4,111,8938175,1.2
,New Jersey,34,2015,2015,Other opioids,T40.2,237,8958013,2.6
,New Jersey,34,2015,2015,Methadone,T40.3,55,8958013,0.6
,New Jersey,34,2015,2015,Other synthetic narcotics,T40.4,243,8958013,2.7
,New Jersey,34,2016,2016,Other opioids,T40.2,346,8944469,3.9
,New Jersey,34,2016,2016,Methadone,T40.3,84,8944469,0.9
,New Jersey,34,2016,2016,Other synthetic narcotics,T40.4,689,8944469,7.7
,New Jersey,34,2017,2017,Other opioids,T40.2,424,9005644,4.7
,New Jersey,34,2017,2017,Methadone,T40.3,82,9005644,0.9
,New Jersey,34,2017,2017,Other synthetic narcotics,T40.4,1376,9005644,15.3
,New Jersey,34,2018,2018,Other opioids,T40.2,412,8908520,4.6
,New Jersey,34,2018,2018,Methadone,T40.3,122,8908520,1.4
,New Jersey,34,2018,2018,Other synthetic narcotics,T40.4,2219,8908520,24.9
,New Jersey,34,2019,2019,Other opioids,T40.2,360,8882190,4.1
,New Jersey,34,2019,2019,Methadone,T40.3,107,8882190,1.2
,New Jersey,34,2019,2019,Other synthetic narcotics,T40.4,2221,8882190,25
,New Jersey,34,2020,2020,Other opioids,T40.2,335,8882371,3.8
,New Jersey,34,2020,2020,Methadone,T40.3,140,8882371,1.6
,New Jersey,34,2020,2020,Other synthetic narcotics,T40.4,2331,8882371,26.2
,New Mexico,35,1999,1999,Other opioids,T40.2,113,1808082,6.2
,New Mexico,35,1999,1999,Methadone,T40.3,32,1808082,1.8
,New Mexico,35,1999,1999,Other synthetic narcotics,T40.4,26,1808082,1.4
,New Mexico,35,2000,2000,Other opioids,T40.2,100,1819046,5.5
,New Mexico,35,2000,2000,Methadone,T40.3,24,1819046,1.3
,New Mexico,35,2000,2000,Other synthetic narcotics,T40.4,20,1819046,1.1
,New Mexico,35,2001,2001,Other opioids,T40.2,84,1831690,4.6
,New Mexico,35,2001,2001,Methadone,T40.3,27,1831690,1.5
,New Mexico,35,2001,2001,Other synthetic narcotics,T40.4,16,1831690,Unreliable
,New Mexico,35,2002,2002,Other opioids,T40.2,135,1855309,7.3
,New Mexico,35,2002,2002,Methadone,T40.3,32,1855309,1.7
,New Mexico,35,2002,2002,Other synthetic narcotics,T40.4,17,1855309,Unreliable
,New Mexico,35,2003,2003,Other opioids,T40.2,144,1877574,7.7
,New Mexico,35,2003,2003,Methadone,T40.3,33,1877574,1.8
,New Mexico,35,2003,2003,Other synthetic narcotics,T40.4,23,1877574,1.2
,New Mexico,35,2004,2004,Other opioids,T40.2,98,1903808,5.1
,New Mexico,35,2004,2004,Methadone,T40.3,43,1903808,2.3
,New Mexico,35,2004,2004,Other synthetic narcotics,T40.4,15,1903808,Unreliable
,New Mexico,35,2005,2005,Other opioids,T40.2,130,1932274,6.7
,New Mexico,35,2005,2005,Methadone,T40.3,28,1932274,1.4
,New Mexico,35,2005,2005,Other synthetic narcotics,T40.4,12,1932274,Unreliable
,New Mexico,35,2006,2006,Other opioids,T40.2,165,1962137,8.4
,New Mexico,35,2006,2006,Methadone,T40.3,56,1962137,2.9
,New Mexico,35,2006,2006,Other synthetic narcotics,T40.4,24,1962137,1.2
,New Mexico,35,2007,2007,Other opioids,T40.2,175,1990070,8.8
,New Mexico,35,2007,2007,Methadone,T40.3,52,1990070,2.6
,New Mexico,35,2007,2007,Other synthetic narcotics,T40.4,19,1990070,Unreliable
,New Mexico,35,2008,2008,Other opioids,T40.2,204,2010662,10.1
,New Mexico,35,2008,2008,Methadone,T40.3,52,2010662,2.6
,New Mexico,35,2008,2008,Other synthetic narcotics,T40.4,22,2010662,1.1
,New Mexico,35,2009,2009,Other opioids,T40.2,119,2036802,5.8
,New Mexico,35,2009,2009,Methadone,T40.3,21,2036802,1
,New Mexico,35,2009,2009,Other synthetic narcotics,T40.4,24,2036802,1.2
,New Mexico,35,2010,2010,Other opioids,T40.2,114,2059179,5.5
,New Mexico,35,2010,2010,Methadone,T40.3,29,2059179,1.4
,New Mexico,35,2010,2010,Other synthetic narcotics,T40.4,20,2059179,1
,New Mexico,35,2011,2011,Other opioids,T40.2,127,2082224,6.1
,New Mexico,35,2011,2011,Methadone,T40.3,31,2082224,1.5
,New Mexico,35,2011,2011,Other synthetic narcotics,T40.4,20,2082224,1
,New Mexico,35,2012,2012,Other opioids,T40.2,179,2085538,8.6
,New Mexico,35,2012,2012,Methadone,T40.3,35,2085538,1.7
,New Mexico,35,2012,2012,Other synthetic narcotics,T40.4,37,2085538,1.8
,New Mexico,35,2013,2013,Other opioids,T40.2,209,2085287,10
,New Mexico,35,2013,2013,Methadone,T40.3,28,2085287,1.3
,New Mexico,35,2013,2013,Other synthetic narcotics,T40.4,23,2085287,1.1
,New Mexico,35,2014,2014,Other opioids,T40.2,223,2085572,10.7
,New Mexico,35,2014,2014,Methadone,T40.3,45,2085572,2.2
,New Mexico,35,2014,2014,Other synthetic narcotics,T40.4,66,2085572,3.2
,New Mexico,35,2015,2015,Other opioids,T40.2,160,2085109,7.7
,New Mexico,35,2015,2015,Methadone,T40.3,33,2085109,1.6
,New Mexico,35,2015,2015,Other synthetic narcotics,T40.4,42,2085109,2
,New Mexico,35,2016,2016,Other opioids,T40.2,153,2081015,7.4
,New Mexico,35,2016,2016,Methadone,T40.3,41,2081015,2
,New Mexico,35,2016,2016,Other synthetic narcotics,T40.4,78,2081015,3.7
,New Mexico,35,2017,2017,Other opioids,T40.2,144,2088070,6.9
,New Mexico,35,2017,2017,Methadone,T40.3,33,2088070,1.6
,New Mexico,35,2017,2017,Other synthetic narcotics,T40.4,75,2088070,3.6
,New Mexico,35,2018,2018,Other opioids,T40.2,133,2095428,6.3
,New Mexico,35,2018,2018,Methadone,T40.3,52,2095428,2.5
,New Mexico,35,2018,2018,Other synthetic narcotics,T40.4,105,2095428,5
,New Mexico,35,2019,2019,Other opioids,T40.2,140,2096829,6.7
,New Mexico,35,2019,2019,Methadone,T40.3,50,2096829,2.4
,New Mexico,35,2019,2019,Other synthetic narcotics,T40.4,149,2096829,7.1
,New Mexico,35,2020,2020,Other opioids,T40.2,156,2106319,7.4
,New Mexico,35,2020,2020,Methadone,T40.3,57,2106319,2.7
,New Mexico,35,2020,2020,Other synthetic narcotics,T40.4,323,2106319,15.3
,New York,36,1999,1999,Other opioids,T40.2,48,18882725,0.3
,New York,36,1999,1999,Methadone,T40.3,120,18882725,0.6
,New York,36,1999,1999,Other synthetic narcotics,T40.4,18,18882725,Unreliable
,New York,36,2000,2000,Other opioids,T40.2,34,18976457,0.2
,New York,36,2000,2000,Methadone,T40.3,94,18976457,0.5
,New York,36,2000,2000,Other synthetic narcotics,T40.4,16,18976457,Unreliable
,New York,36,2001,2001,Other opioids,T40.2,68,19082838,0.4
,New York,36,2001,2001,Methadone,T40.3,126,19082838,0.7
,New York,36,2001,2001,Other synthetic narcotics,T40.4,31,19082838,0.2
,New York,36,2002,2002,Other opioids,T40.2,45,19137800,0.2
,New York,36,2002,2002,Methadone,T40.3,135,19137800,0.7
,New York,36,2002,2002,Other synthetic narcotics,T40.4,27,19137800,0.1
,New York,36,2003,2003,Other opioids,T40.2,65,19175939,0.3
,New York,36,2003,2003,Methadone,T40.3,147,19175939,0.8
,New York,36,2003,2003,Other synthetic narcotics,T40.4,29,19175939,0.2
,New York,36,2004,2004,Other opioids,T40.2,82,19171567,0.4
,New York,36,2004,2004,Methadone,T40.3,137,19171567,0.7
,New York,36,2004,2004,Other synthetic narcotics,T40.4,16,19171567,Unreliable
,New York,36,2005,2005,Other opioids,T40.2,100,19132610,0.5
,New York,36,2005,2005,Methadone,T40.3,179,19132610,0.9
,New York,36,2005,2005,Other synthetic narcotics,T40.4,20,19132610,0.1
,New York,36,2006,2006,Other opioids,T40.2,281,19104631,1.5
,New York,36,2006,2006,Methadone,T40.3,310,19104631,1.6
,New York,36,2006,2006,Other synthetic narcotics,T40.4,137,19104631,0.7
,New York,36,2007,2007,Other opioids,T40.2,394,19132335,2.1
,New York,36,2007,2007,Methadone,T40.3,295,19132335,1.5
,New York,36,2007,2007,Other synthetic narcotics,T40.4,113,19132335,0.6
,New York,36,2008,2008,Other opioids,T40.2,466,19212436,2.4
,New York,36,2008,2008,Methadone,T40.3,277,19212436,1.4
,New York,36,2008,2008,Other synthetic narcotics,T40.4,121,19212436,0.6
,New York,36,2009,2009,Other opioids,T40.2,455,19307066,2.4
,New York,36,2009,2009,Methadone,T40.3,238,19307066,1.2
,New York,36,2009,2009,Other synthetic narcotics,T40.4,177,19307066,0.9
,New York,36,2010,2010,Other opioids,T40.2,526,19378102,2.7
,New York,36,2010,2010,Methadone,T40.3,263,19378102,1.4
,New York,36,2010,2010,Other synthetic narcotics,T40.4,173,19378102,0.9
,New York,36,2011,2011,Other opioids,T40.2,621,19465197,3.2
,New York,36,2011,2011,Methadone,T40.3,301,19465197,1.5
,New York,36,2011,2011,Other synthetic narcotics,T40.4,155,19465197,0.8
,New York,36,2012,2012,Other opioids,T40.2,616,19570261,3.1
,New York,36,2012,2012,Methadone,T40.3,328,19570261,1.7
,New York,36,2012,2012,Other synthetic narcotics,T40.4,164,19570261,0.8
,New York,36,2013,2013,Other opioids,T40.2,644,19651127,3.3
,New York,36,2013,2013,Methadone,T40.3,274,19651127,1.4
,New York,36,2013,2013,Other synthetic narcotics,T40.4,210,19651127,1.1
,New York,36,2014,2014,Other opioids,T40.2,608,19746227,3.1
,New York,36,2014,2014,Methadone,T40.3,231,19746227,1.2
,New York,36,2014,2014,Other synthetic narcotics,T40.4,294,19746227,1.5
,New York,36,2015,2015,Other opioids,T40.2,705,19795791,3.6
,New York,36,2015,2015,Methadone,T40.3,246,19795791,1.2
,New York,36,2015,2015,Other synthetic narcotics,T40.4,668,19795791,3.4
,New York,36,2016,2016,Other opioids,T40.2,892,19745289,4.5
,New York,36,2016,2016,Methadone,T40.3,289,19745289,1.5
,New York,36,2016,2016,Other synthetic narcotics,T40.4,1641,19745289,8.3
,New York,36,2017,2017,Other opioids,T40.2,821,19849399,4.1
,New York,36,2017,2017,Methadone,T40.3,283,19849399,1.4
,New York,36,2017,2017,Other synthetic narcotics,T40.4,2238,19849399,11.3
,New York,36,2018,2018,Other opioids,T40.2,781,19542209,4
,New York,36,2018,2018,Methadone,T40.3,266,19542209,1.4
,New York,36,2018,2018,Other synthetic narcotics,T40.4,2195,19542209,11.2
,New York,36,2019,2019,Other opioids,T40.2,709,19453561,3.6
,New York,36,2019,2019,Methadone,T40.3,280,19453561,1.4
,New York,36,2019,2019,Other synthetic narcotics,T40.4,2338,19453561,12
,New York,36,2020,2020,Other opioids,T40.2,937,19336776,4.8
,New York,36,2020,2020,Methadone,T40.3,422,19336776,2.2
,New York,36,2020,2020,Other synthetic narcotics,T40.4,3721,19336776,19.2
,North Carolina,37,1999,1999,Other opioids,T40.2,52,7949361,0.7
,North Carolina,37,1999,1999,Methadone,T40.3,47,7949361,0.6
,North Carolina,37,1999,1999,Other synthetic narcotics,T40.4,27,7949361,0.3
,North Carolina,37,2000,2000,Other opioids,T40.2,114,8049313,1.4
,North Carolina,37,2000,2000,Methadone,T40.3,89,8049313,1.1
,North Carolina,37,2000,2000,Other synthetic narcotics,T40.4,49,8049313,0.6
,North Carolina,37,2001,2001,Other opioids,T40.2,148,8210122,1.8
,North Carolina,37,2001,2001,Methadone,T40.3,107,8210122,1.3
,North Carolina,37,2001,2001,Other synthetic narcotics,T40.4,58,8210122,0.7
,North Carolina,37,2002,2002,Other opioids,T40.2,134,8326201,1.6
,North Carolina,37,2002,2002,Methadone,T40.3,190,8326201,2.3
,North Carolina,37,2002,2002,Other synthetic narcotics,T40.4,50,8326201,0.6
,North Carolina,37,2003,2003,Other opioids,T40.2,139,8422501,1.7
,North Carolina,37,2003,2003,Methadone,T40.3,249,8422501,3
,North Carolina,37,2003,2003,Other synthetic narcotics,T40.4,71,8422501,0.8
,North Carolina,37,2004,2004,Other opioids,T40.2,163,8553152,1.9
,North Carolina,37,2004,2004,Methadone,T40.3,267,8553152,3.1
,North Carolina,37,2004,2004,Other synthetic narcotics,T40.4,109,8553152,1.3
,North Carolina,37,2005,2005,Other opioids,T40.2,215,8705407,2.5
,North Carolina,37,2005,2005,Methadone,T40.3,299,8705407,3.4
,North Carolina,37,2005,2005,Other synthetic narcotics,T40.4,115,8705407,1.3
,North Carolina,37,2006,2006,Other opioids,T40.2,245,8917270,2.7
,North Carolina,37,2006,2006,Methadone,T40.3,337,8917270,3.8
,North Carolina,37,2006,2006,Other synthetic narcotics,T40.4,105,8917270,1.2
,North Carolina,37,2007,2007,Other opioids,T40.2,304,9118037,3.3
,North Carolina,37,2007,2007,Methadone,T40.3,333,9118037,3.7
,North Carolina,37,2007,2007,Other synthetic narcotics,T40.4,112,9118037,1.2
,North Carolina,37,2008,2008,Other opioids,T40.2,409,9309449,4.4
,North Carolina,37,2008,2008,Methadone,T40.3,301,9309449,3.2
,North Carolina,37,2008,2008,Other synthetic narcotics,T40.4,127,9309449,1.4
,North Carolina,37,2009,2009,Other opioids,T40.2,426,9449566,4.5
,North Carolina,37,2009,2009,Methadone,T40.3,249,9449566,2.6
,North Carolina,37,2009,2009,Other synthetic narcotics,T40.4,169,9449566,1.8
,North Carolina,37,2010,2010,Other opioids,T40.2,428,9535483,4.5
,North Carolina,37,2010,2010,Methadone,T40.3,190,9535483,2
,North Carolina,37,2010,2010,Other synthetic narcotics,T40.4,170,9535483,1.8
,North Carolina,37,2011,2011,Other opioids,T40.2,439,9656401,4.5
,North Carolina,37,2011,2011,Methadone,T40.3,204,9656401,2.1
,North Carolina,37,2011,2011,Other synthetic narcotics,T40.4,155,9656401,1.6
,North Carolina,37,2012,2012,Other opioids,T40.2,410,9752073,4.2
,North Carolina,37,2012,2012,Methadone,T40.3,184,9752073,1.9
,North Carolina,37,2012,2012,Other synthetic narcotics,T40.4,141,9752073,1.4
,North Carolina,37,2013,2013,Other opioids,T40.2,397,9848060,4
,North Carolina,37,2013,2013,Methadone,T40.3,164,9848060,1.7
,North Carolina,37,2013,2013,Other synthetic narcotics,T40.4,116,9848060,1.2
,North Carolina,37,2014,2014,Other opioids,T40.2,462,9943964,4.6
,North Carolina,37,2014,2014,Methadone,T40.3,131,9943964,1.3
,North Carolina,37,2014,2014,Other synthetic narcotics,T40.4,217,9943964,2.2
,North Carolina,37,2015,2015,Other opioids,T40.2,554,10042802,5.5
,North Carolina,37,2015,2015,Methadone,T40.3,108,10042802,1.1
,North Carolina,37,2015,2015,Other synthetic narcotics,T40.4,300,10042802,3
,North Carolina,37,2016,2016,Other opioids,T40.2,611,10146788,6
,North Carolina,37,2016,2016,Methadone,T40.3,118,10146788,1.2
,North Carolina,37,2016,2016,Other synthetic narcotics,T40.4,601,10146788,5.9
,North Carolina,37,2017,2017,Other opioids,T40.2,573,10273419,5.6
,North Carolina,37,2017,2017,Methadone,T40.3,103,10273419,1
,North Carolina,37,2017,2017,Other synthetic narcotics,T40.4,1285,10273419,12.5
,North Carolina,37,2018,2018,Other opioids,T40.2,422,10383620,4.1
,North Carolina,37,2018,2018,Methadone,T40.3,76,10383620,0.7
,North Carolina,37,2018,2018,Other synthetic narcotics,T40.4,1272,10383620,12.3
,North Carolina,37,2019,2019,Other opioids,T40.2,360,10488084,3.4
,North Carolina,37,2019,2019,Methadone,T40.3,78,10488084,0.7
,North Carolina,37,2019,2019,Other synthetic narcotics,T40.4,1363,10488084,13
,North Carolina,37,2020,2020,Other opioids,T40.2,399,10600823,3.8
,North Carolina,37,2020,2020,Methadone,T40.3,103,10600823,1
,North Carolina,37,2020,2020,Other synthetic narcotics,T40.4,2279,10600823,21.5
,North Dakota,38,1999,1999,Other opioids,T40.2,Suppressed,644259,Suppressed
,North Dakota,38,1999,1999,Methadone,T40.3,Suppressed,644259,Suppressed
,North Dakota,38,1999,1999,Other synthetic narcotics,T40.4,Suppressed,644259,Suppressed
,North Dakota,38,2000,2000,Other opioids,T40.2,Suppressed,642200,Suppressed
,North Dakota,38,2000,2000,Methadone,T40.3,Suppressed,642200,Suppressed
,North Dakota,38,2000,2000,Other synthetic narcotics,T40.4,Suppressed,642200,Suppressed
,North Dakota,38,2001,2001,Other opioids,T40.2,Suppressed,639062,Suppressed
,North Dakota,38,2001,2001,Methadone,T40.3,Suppressed,639062,Suppressed
,North Dakota,38,2001,2001,Other synthetic narcotics,T40.4,Suppressed,639062,Suppressed
,North Dakota,38,2002,2002,Other opioids,T40.2,Suppressed,638168,Suppressed
,North Dakota,38,2002,2002,Methadone,T40.3,Suppressed,638168,Suppressed
,North Dakota,38,2002,2002,Other synthetic narcotics,T40.4,Suppressed,638168,Suppressed
,North Dakota,38,2003,2003,Other opioids,T40.2,Suppressed,638817,Suppressed
,North Dakota,38,2003,2003,Methadone,T40.3,Suppressed,638817,Suppressed
,North Dakota,38,2003,2003,Other synthetic narcotics,T40.4,Suppressed,638817,Suppressed
,North Dakota,38,2004,2004,Other opioids,T40.2,Suppressed,644705,Suppressed
,North Dakota,38,2004,2004,Methadone,T40.3,Suppressed,644705,Suppressed
,North Dakota,38,2004,2004,Other synthetic narcotics,T40.4,Suppressed,644705,Suppressed
,North Dakota,38,2005,2005,Other opioids,T40.2,Suppressed,646089,Suppressed
,North Dakota,38,2005,2005,Methadone,T40.3,Suppressed,646089,Suppressed
,North Dakota,38,2005,2005,Other synthetic narcotics,T40.4,Suppressed,646089,Suppressed
,North Dakota,38,2006,2006,Other opioids,T40.2,Suppressed,649422,Suppressed
,North Dakota,38,2006,2006,Methadone,T40.3,Suppressed,649422,Suppressed
,North Dakota,38,2006,2006,Other synthetic narcotics,T40.4,Suppressed,649422,Suppressed
,North Dakota,38,2007,2007,Other opioids,T40.2,Suppressed,652822,Suppressed
,North Dakota,38,2007,2007,Methadone,T40.3,Suppressed,652822,Suppressed
,North Dakota,38,2007,2007,Other synthetic narcotics,T40.4,Suppressed,652822,Suppressed
,North Dakota,38,2008,2008,Other opioids,T40.2,13,657569,Unreliable
,North Dakota,38,2008,2008,Methadone,T40.3,Suppressed,657569,Suppressed
,North Dakota,38,2008,2008,Other synthetic narcotics,T40.4,Suppressed,657569,Suppressed
,North Dakota,38,2009,2009,Other opioids,T40.2,Suppressed,664968,Suppressed
,North Dakota,38,2009,2009,Methadone,T40.3,Suppressed,664968,Suppressed
,North Dakota,38,2009,2009,Other synthetic narcotics,T40.4,Suppressed,664968,Suppressed
,North Dakota,38,2010,2010,Other opioids,T40.2,12,672591,Unreliable
,North Dakota,38,2010,2010,Methadone,T40.3,Suppressed,672591,Suppressed
,North Dakota,38,2010,2010,Other synthetic narcotics,T40.4,Suppressed,672591,Suppressed
,North Dakota,38,2011,2011,Other opioids,T40.2,Suppressed,683932,Suppressed
,North Dakota,38,2011,2011,Methadone,T40.3,Suppressed,683932,Suppressed
,North Dakota,38,2011,2011,Other synthetic narcotics,T40.4,Suppressed,683932,Suppressed
,North Dakota,38,2012,2012,Other opioids,T40.2,Suppressed,699628,Suppressed
,North Dakota,38,2012,2012,Methadone,T40.3,Suppressed,699628,Suppressed
,North Dakota,38,2012,2012,Other synthetic narcotics,T40.4,Suppressed,699628,Suppressed
,North Dakota,38,2013,2013,Other opioids,T40.2,Suppressed,723393,Suppressed
,North Dakota,38,2013,2013,Methadone,T40.3,Suppressed,723393,Suppressed
,North Dakota,38,2013,2013,Other synthetic narcotics,T40.4,Suppressed,723393,Suppressed
,North Dakota,38,2014,2014,Other opioids,T40.2,17,739482,Unreliable
,North Dakota,38,2014,2014,Methadone,T40.3,Suppressed,739482,Suppressed
,North Dakota,38,2014,2014,Other synthetic narcotics,T40.4,10,739482,Unreliable
,North Dakota,38,2015,2015,Other opioids,T40.2,15,756927,Unreliable
,North Dakota,38,2015,2015,Methadone,T40.3,Suppressed,756927,Suppressed
,North Dakota,38,2015,2015,Other synthetic narcotics,T40.4,Suppressed,756927,Suppressed
,North Dakota,38,2016,2016,Other opioids,T40.2,17,757952,Unreliable
,North Dakota,38,2016,2016,Methadone,T40.3,Suppressed,757952,Suppressed
,North Dakota,38,2016,2016,Other synthetic narcotics,T40.4,15,757952,Unreliable
,North Dakota,38,2017,2017,Other opioids,T40.2,18,755393,Unreliable
,North Dakota,38,2017,2017,Methadone,T40.3,Suppressed,755393,Suppressed
,North Dakota,38,2017,2017,Other synthetic narcotics,T40.4,12,755393,Unreliable
,North Dakota,38,2018,2018,Other opioids,T40.2,20,760077,2.6
,North Dakota,38,2018,2018,Methadone,T40.3,Suppressed,760077,Suppressed
,North Dakota,38,2018,2018,Other synthetic narcotics,T40.4,Suppressed,760077,Suppressed
,North Dakota,38,2019,2019,Other opioids,T40.2,24,762062,3.1
,North Dakota,38,2019,2019,Methadone,T40.3,Suppressed,762062,Suppressed
,North Dakota,38,2019,2019,Other synthetic narcotics,T40.4,10,762062,Unreliable
,North Dakota,38,2020,2020,Other opioids,T40.2,19,765309,Unreliable
,North Dakota,38,2020,2020,Methadone,T40.3,Suppressed,765309,Suppressed
,North Dakota,38,2020,2020,Other synthetic narcotics,T40.4,32,765309,4.2
,Ohio,39,1999,1999,Other opioids,T40.2,74,11335454,0.7
,Ohio,39,1999,1999,Methadone,T40.3,Suppressed,11335454,Suppressed
,Ohio,39,1999,1999,Other synthetic narcotics,T40.4,24,11335454,0.2
,Ohio,39,2000,2000,Other opioids,T40.2,107,11353140,0.9
,Ohio,39,2000,2000,Methadone,T40.3,20,11353140,0.2
,Ohio,39,2000,2000,Other synthetic narcotics,T40.4,33,11353140,0.3
,Ohio,39,2001,2001,Other opioids,T40.2,144,11387404,1.3
,Ohio,39,2001,2001,Methadone,T40.3,37,11387404,0.3
,Ohio,39,2001,2001,Other synthetic narcotics,T40.4,55,11387404,0.5
,Ohio,39,2002,2002,Other opioids,T40.2,188,11407889,1.6
,Ohio,39,2002,2002,Methadone,T40.3,59,11407889,0.5
,Ohio,39,2002,2002,Other synthetic narcotics,T40.4,58,11407889,0.5
,Ohio,39,2003,2003,Other opioids,T40.2,160,11434788,1.4
,Ohio,39,2003,2003,Methadone,T40.3,74,11434788,0.6
,Ohio,39,2003,2003,Other synthetic narcotics,T40.4,43,11434788,0.4
,Ohio,39,2004,2004,Other opioids,T40.2,184,11452251,1.6
,Ohio,39,2004,2004,Methadone,T40.3,141,11452251,1.2
,Ohio,39,2004,2004,Other synthetic narcotics,T40.4,78,11452251,0.7
,Ohio,39,2005,2005,Other opioids,T40.2,206,11463320,1.8
,Ohio,39,2005,2005,Methadone,T40.3,158,11463320,1.4
,Ohio,39,2005,2005,Other synthetic narcotics,T40.4,102,11463320,0.9
,Ohio,39,2006,2006,Other opioids,T40.2,250,11481213,2.2
,Ohio,39,2006,2006,Methadone,T40.3,173,11481213,1.5
