State,Year,Multiple Cause of death,Deaths,Population,Crude Rate
Washington,2020,Methadone,106,7693612,1.4
Washington,2020,Other synthetic narcotics,674,7693612,8.8
West Virginia,1999,Other opioids,Suppressed,1811799,Suppressed
West Virginia,1999,Methadone,Suppressed,1811799,Suppressed
West Virginia,1999,Other synthetic narcotics,12,1811799,Unreliable
West Virginia,2000,Other opioids,23,1808344,1.3
West Virginia,2000,Methadone,Suppressed,1808344,Suppressed
West Virginia,2000,Other synthetic narcotics,Suppressed,1808344,Suppressed
West Virginia,2001,Other opioids,72,1801481,4
West Virginia,2001,Methadone,38,1801481,2.1
West Virginia,2001,Other synthetic narcotics,37,1801481,2.1
West Virginia,2002,Other opioids,88,1805414,4.9
West Virginia,2002,Methadone,75,1805414,4.2
West Virginia,2002,Other synthetic narcotics,39,1805414,2.2
West Virginia,2003,Other opioids,116,1812295,6.4
West Virginia,2003,Methadone,68,1812295,3.8
West Virginia,2003,Other synthetic narcotics,43,1812295,2.4
West Virginia,2004,Other opioids,114,1816438,6.3
West Virginia,2004,Methadone,105,1816438,5.8
West Virginia,2004,Other synthetic narcotics,67,1816438,3.7
West Virginia,2005,Other opioids,54,1820492,3
West Virginia,2005,Methadone,60,1820492,3.3
West Virginia,2005,Other synthetic narcotics,42,1820492,2.3
West Virginia,2006,Other opioids,155,1827912,8.5
West Virginia,2006,Methadone,104,1827912,5.7
West Virginia,2006,Other synthetic narcotics,50,1827912,2.7
West Virginia,2007,Other opioids,177,1834052,9.7
West Virginia,2007,Methadone,93,1834052,5.1
West Virginia,2007,Other synthetic narcotics,80,1834052,4.4
West Virginia,2008,Other opioids,218,1840310,11.8
West Virginia,2008,Methadone,86,1840310,4.7
West Virginia,2008,Other synthetic narcotics,87,1840310,4.7
West Virginia,2009,Other opioids,99,1847775,5.4
West Virginia,2009,Methadone,41,1847775,2.2
West Virginia,2009,Other synthetic narcotics,42,1847775,2.3
West Virginia,2010,Other opioids,342,1852994,18.5
West Virginia,2010,Methadone,69,1852994,3.7
West Virginia,2010,Other synthetic narcotics,102,1852994,5.5
West Virginia,2011,Other opioids,442,1855364,23.8
West Virginia,2011,Methadone,59,1855364,3.2
West Virginia,2011,Other synthetic narcotics,99,1855364,5.3
West Virginia,2012,Other opioids,348,1855413,18.8
West Virginia,2012,Methadone,67,1855413,3.6
West Virginia,2012,Other synthetic narcotics,89,1855413,4.8
West Virginia,2013,Other opioids,341,1854304,18.4
West Virginia,2013,Methadone,54,1854304,2.9
West Virginia,2013,Other synthetic narcotics,98,1854304,5.3
West Virginia,2014,Other opioids,363,1850326,19.6
West Virginia,2014,Methadone,35,1850326,1.9
West Virginia,2014,Other synthetic narcotics,122,1850326,6.6
West Virginia,2015,Other opioids,356,1844128,19.3
West Virginia,2015,Methadone,29,1844128,1.6
West Virginia,2015,Other synthetic narcotics,217,1844128,11.8
West Virginia,2016,Other opioids,322,1831102,17.6
West Virginia,2016,Methadone,27,1831102,1.5
West Virginia,2016,Other synthetic narcotics,435,1831102,23.8
West Virginia,2017,Other opioids,279,1815857,15.4
West Virginia,2017,Methadone,35,1815857,1.9
West Virginia,2017,Other synthetic narcotics,618,1815857,34
West Virginia,2018,Other opioids,214,1805832,11.9
West Virginia,2018,Methadone,27,1805832,1.5
West Virginia,2018,Other synthetic narcotics,551,1805832,30.5
West Virginia,2019,Other opioids,174,1792147,9.7
West Virginia,2019,Methadone,13,1792147,Unreliable
West Virginia,2019,Other synthetic narcotics,572,1792147,31.9
West Virginia,2020,Other opioids,272,1784787,15.2
West Virginia,2020,Methadone,39,1784787,2.2
West Virginia,2020,Other synthetic narcotics,1043,1784787,58.4
Wisconsin,1999,Other opioids,40,5332666,0.8
Wisconsin,1999,Methadone,11,5332666,Unreliable
Wisconsin,1999,Other synthetic narcotics,16,5332666,Unreliable
Wisconsin,2000,Other opioids,49,5363675,0.9
Wisconsin,2000,Methadone,18,5363675,Unreliable
Wisconsin,2000,Other synthetic narcotics,23,5363675,0.4
Wisconsin,2001,Other opioids,67,5406835,1.2
Wisconsin,2001,Methadone,21,5406835,0.4
Wisconsin,2001,Other synthetic narcotics,24,5406835,0.4
Wisconsin,2002,Other opioids,95,5445162,1.7
Wisconsin,2002,Methadone,39,5445162,0.7
Wisconsin,2002,Other synthetic narcotics,26,5445162,0.5
Wisconsin,2003,Other opioids,104,5479203,1.9
Wisconsin,2003,Methadone,41,5479203,0.7
Wisconsin,2003,Other synthetic narcotics,42,5479203,0.8
Wisconsin,2004,Other opioids,106,5514026,1.9
Wisconsin,2004,Methadone,72,5514026,1.3
Wisconsin,2004,Other synthetic narcotics,42,5514026,0.8
Wisconsin,2005,Other opioids,135,5546166,2.4
Wisconsin,2005,Methadone,72,5546166,1.3
Wisconsin,2005,Other synthetic narcotics,53,5546166,1
Wisconsin,2006,Other opioids,159,5577655,2.9
Wisconsin,2006,Methadone,116,5577655,2.1
Wisconsin,2006,Other synthetic narcotics,56,5577655,1
Wisconsin,2007,Other opioids,180,5610775,3.2
Wisconsin,2007,Methadone,140,5610775,2.5
Wisconsin,2007,Other synthetic narcotics,55,5610775,1
Wisconsin,2008,Other opioids,176,5640996,3.1
Wisconsin,2008,Methadone,119,5640996,2.1
Wisconsin,2008,Other synthetic narcotics,53,5640996,0.9
Wisconsin,2009,Other opioids,191,5669264,3.4
Wisconsin,2009,Methadone,94,5669264,1.7
Wisconsin,2009,Other synthetic narcotics,76,5669264,1.3
Wisconsin,2010,Other opioids,228,5686986,4
Wisconsin,2010,Methadone,85,5686986,1.5
Wisconsin,2010,Other synthetic narcotics,66,5686986,1.2
Wisconsin,2011,Other opioids,232,5711767,4.1
Wisconsin,2011,Methadone,78,5711767,1.4
Wisconsin,2011,Other synthetic narcotics,60,5711767,1.1
Wisconsin,2012,Other opioids,229,5726398,4
Wisconsin,2012,Methadone,62,5726398,1.1
Wisconsin,2012,Other synthetic narcotics,56,5726398,1
Wisconsin,2013,Other opioids,277,5742713,4.8
Wisconsin,2013,Methadone,76,5742713,1.3
Wisconsin,2013,Other synthetic narcotics,81,5742713,1.4
Wisconsin,2014,Other opioids,279,5757564,4.8
Wisconsin,2014,Methadone,78,5757564,1.4
Wisconsin,2014,Other synthetic narcotics,90,5757564,1.6
Wisconsin,2015,Other opioids,249,5771337,4.3
Wisconsin,2015,Methadone,73,5771337,1.3
Wisconsin,2015,Other synthetic narcotics,112,5771337,1.9
Wisconsin,2016,Other opioids,328,5778708,5.7
Wisconsin,2016,Methadone,67,5778708,1.2
Wisconsin,2016,Other synthetic narcotics,288,5778708,5
Wisconsin,2017,Other opioids,318,5795483,5.5
Wisconsin,2017,Methadone,58,5795483,1
Wisconsin,2017,Other synthetic narcotics,466,5795483,8
Wisconsin,2018,Other opioids,251,5813568,4.3
Wisconsin,2018,Methadone,56,5813568,1
Wisconsin,2018,Other synthetic narcotics,506,5813568,8.7
Wisconsin,2019,Other opioids,237,5822434,4.1
Wisconsin,2019,Methadone,54,5822434,0.9
Wisconsin,2019,Other synthetic narcotics,660,5822434,11.3
Wisconsin,2020,Other opioids,279,5832655,4.8
Wisconsin,2020,Methadone,70,5832655,1.2
Wisconsin,2020,Other synthetic narcotics,1076,5832655,18.4
Wyoming,1999,Other opioids,Suppressed,491780,Suppressed
Wyoming,1999,Methadone,Suppressed,491780,Suppressed
Wyoming,1999,Other synthetic narcotics,Suppressed,491780,Suppressed
Wyoming,2000,Other opioids,Suppressed,493782,Suppressed
Wyoming,2000,Methadone,Suppressed,493782,Suppressed
Wyoming,2000,Other synthetic narcotics,Suppressed,493782,Suppressed
Wyoming,2001,Other opioids,Suppressed,494657,Suppressed
Wyoming,2001,Methadone,Suppressed,494657,Suppressed
Wyoming,2001,Other synthetic narcotics,Suppressed,494657,Suppressed
Wyoming,2002,Other opioids,10,500017,Unreliable
Wyoming,2002,Methadone,Suppressed,500017,Suppressed
Wyoming,2002,Other synthetic narcotics,Suppressed,500017,Suppressed
Wyoming,2003,Other opioids,Suppressed,503453,Suppressed
Wyoming,2003,Methadone,Suppressed,503453,Suppressed
Wyoming,2003,Other synthetic narcotics,Suppressed,503453,Suppressed
Wyoming,2004,Other opioids,Suppressed,509106,Suppressed
Wyoming,2004,Methadone,Suppressed,509106,Suppressed
Wyoming,2004,Other synthetic narcotics,Suppressed,509106,Suppressed
Wyoming,2005,Other opioids,Suppressed,514157,Suppressed
Wyoming,2005,Methadone,Suppressed,514157,Suppressed
Wyoming,2005,Other synthetic narcotics,Suppressed,514157,Suppressed
Wyoming,2006,Other opioids,Suppressed,522667,Suppressed
Wyoming,2006,Methadone,Suppressed,522667,Suppressed
Wyoming,2006,Other synthetic narcotics,Suppressed,522667,Suppressed
Wyoming,2007,Other opioids,Suppressed,534876,Suppressed
Wyoming,2007,Methadone,Suppressed,534876,Suppressed
Wyoming,2007,Other synthetic narcotics,Suppressed,534876,Suppressed
Wyoming,2008,Other opioids,19,546043,Unreliable
Wyoming,2008,Methadone,Suppressed,546043,Suppressed
Wyoming,2008,Other synthetic narcotics,11,546043,Unreliable
Wyoming,2009,Other opioids,15,559851,Unreliable
Wyoming,2009,Methadone,10,559851,Unreliable
Wyoming,2009,Other synthetic narcotics,Suppressed,559851,Suppressed
Wyoming,2010,Other opioids,31,563626,5.5
Wyoming,2010,Methadone,Suppressed,563626,Suppressed
Wyoming,2010,Other synthetic narcotics,Suppressed,563626,Suppressed
Wyoming,2011,Other opioids,28,568158,4.9
Wyoming,2011,Methadone,Suppressed,568158,Suppressed
Wyoming,2011,Other synthetic narcotics,Suppressed,568158,Suppressed
Wyoming,2012,Other opioids,26,576412,4.5
Wyoming,2012,Methadone,Suppressed,576412,Suppressed
Wyoming,2012,Other synthetic narcotics,Suppressed,576412,Suppressed
Wyoming,2013,Other opioids,33,582658,5.7
Wyoming,2013,Methadone,Suppressed,582658,Suppressed
Wyoming,2013,Other synthetic narcotics,Suppressed,582658,Suppressed
Wyoming,2014,Other opioids,28,584153,4.8
Wyoming,2014,Methadone,Suppressed,584153,Suppressed
Wyoming,2014,Other synthetic narcotics,12,584153,Unreliable
Wyoming,2015,Other opioids,28,586107,4.8
Wyoming,2015,Methadone,Suppressed,586107,Suppressed
Wyoming,2015,Other synthetic narcotics,Suppressed,586107,Suppressed
Wyoming,2016,Other opioids,26,585501,4.4
Wyoming,2016,Methadone,Suppressed,585501,Suppressed
Wyoming,2016,Other synthetic narcotics,Suppressed,585501,Suppressed
Wyoming,2017,Other opioids,30,579315,5.2
Wyoming,2017,Methadone,Suppressed,579315,Suppressed
Wyoming,2017,Other synthetic narcotics,17,579315,Unreliable
Wyoming,2018,Other opioids,27,577737,4.7
Wyoming,2018,Methadone,Suppressed,577737,Suppressed
Wyoming,2018,Other synthetic narcotics,10,577737,Unreliable
Wyoming,2019,Other opioids,27,578759,4.7
Wyoming,2019,Methadone,Suppressed,578759,Suppressed
Wyoming,2019,Other synthetic narcotics,17,578759,Unreliable
Wyoming,2020,Other opioids,29,582328,5
Wyoming,2020,Methadone,Suppressed,582328,Suppressed
Wyoming,2020,Other synthetic narcotics,27,582328,4.6
